,0
0,0.3236340218979083
1,0.2888043341385098
2,0.8599445677103043
3,0.21138574517401654
4,0.23236678288089563
5,0.8013717518165976
6,0.9042906325912731
7,0.528212752345191
8,0.9550501048859752
9,0.23299384580139848
10,0.8568241511717196
11,0.239123916531484
12,0.43357756412554
13,0.19176847058906232
14,0.18275816110228174
15,0.6407122043238495
16,0.7497580173099905
17,0.09303653278752338
18,0.5514601948673358
19,0.3194595278566264
20,0.05289279912483465
21,0.43119772975810755
22,0.0600990435387429
23,0.693994349269064
24,0.5247163389307662
25,0.29339552603942765
26,0.27292728204981787
27,0.5396918363979034
28,0.3764742544210415
29,0.5255107982657293
30,0.38381107316884383
31,0.5243146005822213
32,0.923224694578504
33,0.4555315982222414
34,0.21694149190527004
35,0.11186678641838378
36,0.24272919672916393
37,0.7531811824242372
38,0.5811669088263902
39,0.06885763414447883
40,0.9526141548166995
41,0.47049298502814013
42,0.1633615078305325
43,0.7972266471834436
44,0.78947361134483
45,0.8440026340541603
46,0.4547782818720865
47,0.2525380028066843
48,0.511802017467338
49,0.20109487704610302
50,0.03106064422722733
51,0.48804897329317476
52,0.4386915042848862
53,0.11822221033644582
54,0.15146817847739544
55,0.03703284874029114
56,0.13953620377696382
57,0.724518760511704
58,0.2027245385999664
59,0.1376878535953302
60,0.3864781032314144
61,0.36203721321926013
62,0.802845460918023
63,0.05099837755486611
64,0.2652489503467034
65,0.15082465058206138
66,0.12099141325600583
67,0.44958852577135583
68,0.27980683093669495
69,0.583050891850807
70,0.08750688259941165
71,0.4186711200968956
72,0.08643689444913671
73,0.726430892099294
74,0.35369109239736485
75,0.0808664521624644
76,0.8705657123654424
77,0.20850710199375527
78,0.07667830071551612
79,0.19691140259571793
80,0.10416497314800008
81,0.1701196550014267
82,0.9672438157731275
83,0.7630350397139792
84,0.045077636633163734
85,0.10707291590452983
86,0.7521463154382562
87,0.3600114677431429
88,0.7345749202204716
89,0.5324092487886473
90,0.028932560680193387
91,0.21958324242505314
92,0.10727859681560555
93,0.0741305087318614
94,0.33162474248882273
95,0.7822696263050715
96,0.01606814898642692
97,0.25900994137966604
98,0.2638247691019494
99,0.6392482956805251
100,0.5128736560709684
101,0.4163688357392634
102,0.24474743661453374
103,0.4422482224079318
104,0.3365698631383185
105,0.36989240513738425
106,0.22229597616382052
107,0.27357536439087593
108,0.7148646422866725
109,0.612678117520533
110,0.03209936328375342
111,0.705294185172625
112,0.355937022089071
113,0.10286792766949841
114,0.34244689296394165
115,0.20015330673883755
116,0.8360662994679167
117,0.6432545738888449
118,0.07368616641993234
119,0.7360704178323618
120,0.08916479134698008
121,0.7022186409218283
122,0.27921745230027534
123,0.42341456673670885
124,0.33928130784776844
125,0.7823941415457429
126,0.783742504044321
127,0.8886003567737396
128,0.4834969776839089
129,0.2291500638439442
130,0.13244008271494365
131,0.5817575401965259
132,0.2996344925308696
133,0.39432417958474464
134,0.0577092099773206
135,0.7919537086642869
136,0.22504804504967782
137,0.9131978922453954
138,0.8170390604411516
139,0.7922411642994013
140,0.27241821714340136
141,0.5393765167037634
142,0.28195270383896737
143,0.729353135854286
144,0.5510576949865772
145,0.753605353137139
146,0.8718447467806933
147,0.4949200903575331
148,0.10237283193064602
149,0.8880198318894108
150,0.8136738711979737
151,0.5889173899740721
152,0.9211949361128748
153,0.3021317513571421
154,0.27723209328066634
155,0.09162698041598978
156,0.22590240559467226
157,0.0850189067108148
158,0.2215320660032593
159,0.028993563898583517
160,0.532954256131271
161,0.3287118474053359
162,0.7461121436163373
163,0.5964409463925892
164,0.4229742406038978
165,0.3059819152302332
166,0.8957537933464907
167,0.03115668127462194
168,0.10652130129933775
169,0.024541062432950927
170,0.3471478281851858
171,0.15278200250125584
172,0.04396163256715446
173,0.49656442369746356
174,0.5064512124760221
175,0.35073940014975996
176,0.426286721817483
177,0.6613325031437851
178,0.36139857122529223
179,0.4716516108906691
180,0.5087548096427361
181,0.14235012489907878
182,0.03205412113954925
183,0.7707442068913274
184,0.9817090365341408
185,0.11190346275956066
186,0.30166762171317274
187,0.11158929470797814
188,0.3389076160107197
189,0.8638807860159036
190,0.24258309704580175
191,0.18900257468452358
192,0.13006230829234883
193,0.4368085191559994
194,0.820249996013662
195,0.09643183651847638
196,0.15210210072521962
197,0.18525917533675276
198,0.3756847231887919
199,0.8884084519466569
